Name,Address,Latitude,Longitude
구리교문점,경기 구리시 경춘로172번길 2,37.6002394569322,127.134306943835
신당점,서울 중구 다산로36길 53,37.5615295383478,127.017847531193
유성한빛점,대전 유성구 어은로57번길 3,36.3630449109035,127.356341614454
부산용호2호점,부산 남구 용호로178번길 3,35.1162592379138,129.110781729273
인천교대점,인천 계양구 계양대로 175,37.5395513177428,126.722191524805
인천송도3호점,인천 연수구 대암로22번길 3,37.4179488201072,126.652138205725
서원탑훼미리합성점,경남 창원시 마산회원구 3∙15대로 709,35.2359021122214,128.580267577269
토토복권,대구 서구 달서로12길 9,35.8674803232966,128.572060084804
나인투화이브양재점,서울 서초구 동산로 18,37.4695432963504,127.041711437174
7복권방,경기 수원시 권선구 매송고색로 875,37.2587084285595,126.996689520134
복권명당,경기 안산시 상록구 광덕산2로 25,37.3354253476662,126.846060520269
형제당복권방,광주 광산구 월계로 58,35.2111623651712,126.832691207768
소라복권방,전북 익산시 인북로 327-4,35.9575536451891,126.960611884186
성진,경기 성남시 수정구 모란로 91,37.4412034005456,127.125751300814
왕24시,충남 서산시 읍내6로 23,36.7795364721882,126.451218051463
로또명당 해미점,충남 서산시 해미면 남문2로 108,36.7134821631912,126.544214492603
유성코아복권슈퍼,대전 유성구 문화원로6번길 103,36.3574773958514,127.338096516684
가자세계주류,서울 종로구 수표로 112-1,37.5713089179633,126.98936997593
금화당안경,서울 동대문구 천호대로83길 52,37.5643526997264,127.06575079141
나라통신,경기 오산시 오산로 200,37.1446540715467,127.068712622452
서대문창천,서울 서대문구 신촌로 3,37.5587151297654,126.927569513949
TOTO,강원 강릉시 주문진읍 주문로 55,37.8888394953763,128.825610679739
프로토용강점,강원 강릉시 토성로 122,37.7539496462449,128.890218833243
형제상회,경기 부천시 부일로 752,37.4862897669917,126.813295771966
복권백화점,서울 은평구 연서로29길 7-2,37.6186767605045,126.919179197454
우성약국,전북 익산시 평동로7길 79,35.9389404500703,126.950316150133
상도터널점,"서울 동작구 양녕로 280-1, 101호",37.5042628196748,126.950123964573
임학시장점,인천 계양구 계양산로 193,37.5476717777079,126.73728912937
비산 1점,경기 안양시 동안구 평촌대로 390,37.4053590786342,126.950122281741
무역센타점,"서울 강남구 테헤란로87길 25, 13호",37.5094488804302,127.058220443241
신림성화점,서울 관악구 남부순환로 1578,37.48351417723,126.925933989055
고척점,서울 구로구 경인로47길 10,37.5001643217148,126.867164896914
노원구점,서울 노원구 노해로75길 14-26,37.6545816567332,127.058887724656
상계역점,서울 노원구 한글비석로24길 63,37.6631826027378,127.07350701962
노원두타점,서울 노원구 한글비석로 245,37.6492607976891,127.076361085876
서울역점,서울 용산구 한강대로 401,37.5540501787837,126.972330875495
면목점,서울 중랑구 면목로 341,37.5821763494967,127.088154488573
천하제일복권방,"충북 청주시 서원구 매봉로 208, 1동 105호",36.6276871651131,127.476142872306
천하명당복권방,경기 안성시 중앙로 424,37.0065007860089,127.273701054686
길동방,서울 강동구 진황도로49길 16,37.534393752483,127.14086762484
비디오뱅크,서울 강동구 암사길 18,37.5512704115579,127.131448695989
행운의시작복권전문점,강원 삼척시 사대안길 5,37.4442676656265,129.165441743941
프로토남포점(행운남포),부산 중구 국제시장2길 5,35.0997065582699,129.028315809427
성내해뜨는 복권방,"서울 강동구 양재대로89길 52, 102호",37.5271747681402,127.132767250997
강남슈퍼,경기 의정부시 의정로 193,37.7500866807865,127.03409690768
베스트올 수성점,전북 정읍시 수성2로 28,35.5817670520118,126.854448910252
굴러들어온 복권,"서울 강남구 논현로72길 20, 102호",37.4958026662855,127.041164578983
미래통신,서울 성동구 동일로 83,37.5403600987734,127.062631429258
복권전문점,서울 강북구 솔샘로64길 43,37.615548589453,127.02861964458
오목미니슈퍼,서울 양천구 신목로 119,37.5250690925454,126.876243682609
로또복권방(석수점),"경기 안양시 만안구 경수대로 1265, 103호",37.4201364505239,126.908905767545
찬스센타백운점,인천 부평구 신촌로7번길 3,37.4848116843115,126.708756503362
찬스센터(천하명당복권방),"인천 남동구 남동대로370번길 114, 101호",37.4134146612369,126.711835791134
대박명당,울산 남구 중앙로 154,35.5348493102649,129.314517002599
복권마을,서울 광진구 뚝섬로 493,37.5362775337859,127.065208385049
복권나라(순천북부점),전남 순천시 중앙로 145,34.958593479064,127.48406840726
복권왕국,전남 여수시 화산로 134,34.7772331518698,127.651129119343
또또복권방,전북 익산시 고봉로32길 3,35.9598215855702,126.97168964717
복권매니아,전북 전주시 덕진구 기린대로 523,35.8449435251779,127.121788185178
복권천국덕포점(동아비디오),부산 사상구 사상로309번길 39,35.1724284397111,128.981195890715
우리복권방,경기 구리시 경춘로 171,37.6008478200609,127.134373264853
오렌지데이연산점,부산 연제구 월드컵대로 176,35.1877866370265,129.077635331856
복권마트,경기 부천시 소사로 253,37.4808686430278,126.795323692627
복권명당(안양점),경기 안양시 만안구 예술공원로 67,37.4142456184973,126.916891643319
희망복권,경기 평택시 평택1로20번길 39,36.9942098130425,127.089271737688
주택복권방,강원 원주시 우산초교길 29,37.3673587552496,127.937934674673
마산부림마트,경남 창원시 마산합포구 3·15대로 345,35.2057759353485,128.572617959982
역전복권방,강원 춘천시 영서로 2259,37.8637635556113,127.723198431902
교대법원점,"서울 서초구 서초중앙로 142, 102호",37.4945671753609,127.013791411049
두산오거리점,대구 수성구 무학로 119,35.8303102604298,128.621589384424
시흥행운점,"경기 시흥시 군자로 474, 101호",37.3472302720453,126.783157413527
신설2호점,서울 동대문구 천호대로 7-10,37.5753932388711,127.02487172271
면목3호점,서울 중랑구 답십리로77길 3,37.5718169747296,127.081400537978
창동점,서울 도봉구 덕릉로63가길 42,37.6432591750754,127.03807221148
풍납점,서울 송파구 토성로 40,37.5297762056845,127.114639231055
훼미리점,"서울 송파구 중대로 24, 상가 제2동 118호",37.4881292540693,127.111066039437
신정역점,서울 양천구 오목로 151,37.5249062717537,126.854133368117
